dataset,interactionType,interactionTypeHighlevel,rowid,task,thinkTime,thinkTimeAdj,userid
birdstrikes1,shelf-add,shelf,3,t2,2.74,2.2560000000000002,53
birdstrikes1,shelf-add,shelf,4,t2,4.533,4.1610000000000005,53
birdstrikes1,shelf-add,shelf,5,t2,2.531,2.257,53
birdstrikes1,shelf-add,shelf,6,t2,68.987,68.50099999999999,53
birdstrikes1,shelf-add,shelf,7,t2,8.086,0,53
birdstrikes1,shelf-add,shelf,8,t2,90.03,89.648,53
birdstrikes1,shelf-add,shelf,9,t2,7.4,7.057,53
birdstrikes1,worksheet-add,worksheet,0,t2,36.485,35.82,57
birdstrikes1,shelf-add,shelf,1,t2,4.316,3.95,57
birdstrikes1,shelf-add,shelf,2,t2,2.215,0,57
birdstrikes1,undo,undo,3,t2,9.89,9.525,57
birdstrikes1,shelf-add,shelf,4,t2,96.834,96.48400000000001,57
birdstrikes1,shelf-add,shelf,5,t2,13.111,12.547,57
birdstrikes1,shelf-remove,shelf,6,t2,9.987,9.521,57
birdstrikes1,shelf-add,shelf,7,t2,11.359,10.863999999999999,57
birdstrikes1,shelf-remove,shelf,8,t2,52.036,51.612,57
birdstrikes1,shelf-add,shelf,9,t2,3.67,0,57
birdstrikes1,shelf-remove,shelf,10,t2,1.886,1.433,57
birdstrikes1,shelf-add,shelf,11,t2,35.308,34.938,57
birdstrikes1,shelf-add,shelf,12,t2,3.193,2.6980000000000004,57
birdstrikes1,shelf-remove,shelf,13,t2,3.897,3.2419999999999995,57
birdstrikes1,shelf-add,shelf,14,t2,1.95,1.56,57
birdstrikes1,shelf-add,shelf,15,t2,10.072,9.703999999999999,57
birdstrikes1,analysis-sort,data,16,t2,8.566,8.172,57
birdstrikes1,analysis-sort,data,17,t2,20.26,19.813000000000002,57
birdstrikes1,analysis-sort,data,18,t2,9.086,4.367999999999999,57
birdstrikes1,formatting,formatting,19,t2,2.147,1.727,57
birdstrikes1,analysis-sort,data,20,t2,82.543,82.138,57
birdstrikes1,worksheet-duplicate,worksheet,0,t2,18.709,17.805,61
birdstrikes1,shelf-remove,shelf,1,t2,1.467,0.9320000000000002,61
birdstrikes1,shelf-remove,shelf,2,t2,1.64,1.1139999999999999,61
birdstrikes1,shelf-remove,shelf,3,t2,12.834,12.421,61
birdstrikes1,shelf-add,shelf,4,t2,1.635,1.2610000000000001,61
birdstrikes1,shelf-remove,shelf,5,t2,14.178,13.854000000000001,61
birdstrikes1,data-bin,data,6,t2,3.456,3.045,61
birdstrikes1,analysis-filter,data,7,t2,49.697,49.304,61
birdstrikes1,worksheet-add,worksheet,0,t2,18.517,17.566,73
birdstrikes1,shelf-add,shelf,1,t2,5.666,5.178000000000001,73
birdstrikes1,shelf-add,shelf,2,t2,12.714,12.329,73
birdstrikes1,show-me,show-me,3,t2,2.899,2.47,73
birdstrikes1,shelf-add,shelf,4,t2,1.25,0.815,73
birdstrikes1,shelf-add,shelf,5,t2,3.862,3.465,73
birdstrikes1,shelf-add,shelf,6,t2,1.004,0.611,73
birdstrikes1,shelf-remove,shelf,7,t2,3.426,2.911,73
birdstrikes1,shelf-add,shelf,8,t2,18.595,18.252,73
birdstrikes1,data-bin,data,9,t2,8.032,7.406000000000001,73
birdstrikes1,data-bin,data,10,t2,5.397,4.789,73
birdstrikes1,data-bin,data,11,t2,18.57,18.104000000000003,73
birdstrikes1,show-me,show-me,12,t2,2.643,2.241,73
birdstrikes1,show-me,show-me,13,t2,1.043,0.5,73
birdstrikes1,show-me,show-me,14,t2,35.231,34.830999999999996,73
birdstrikes1,shelf-add,shelf,15,t2,3.598,0,73
birdstrikes1,analysis-filter,data,16,t2,5.138,0.8920000000000003,73
birdstrikes1,analysis-filter,data,17,t2,22.169,18.573,73
birdstrikes1,shelf-remove,shelf,18,t2,8.598,8.179,73
birdstrikes1,data-bin,data,19,t2,7.487,6.995,73
birdstrikes1,shelf-add,shelf,20,t2,11.199,10.798,73
birdstrikes1,shelf-add,shelf,21,t2,6.567,6.128000000000001,73
birdstrikes1,data-bin,data,22,t2,5.799,5.3020000000000005,73
birdstrikes1,shelf-add,shelf,23,t2,25.043,24.633999999999997,73
birdstrikes1,analysis-sort,data,24,t2,1.83,1.356,73
birdstrikes1,analysis-sort,data,25,t2,2.027,1.552,73
birdstrikes1,analysis-sort,data,26,t2,1.047,0.666,73
birdstrikes1,analysis-sort,data,27,t2,1.674,1.2550000000000001,73
birdstrikes1,analysis-sort,data,28,t2,1.685,1.2810000000000001,73
birdstrikes1,analysis-sort,data,29,t2,1.339,0.966,73
birdstrikes1,analysis-sort,data,30,t2,1.388,1.004,73
birdstrikes1,analysis-sort,data,31,t2,8.932,8.463,73
birdstrikes1,show-me,show-me,32,t2,0.977,0.5129999999999999,73
birdstrikes1,show-me,show-me,33,t2,1.793,1.363,73
birdstrikes1,show-me,show-me,34,t2,91.667,91.19800000000001,73
birdstrikes1,show-me,show-me,35,t2,4.972,4.493,73
birdstrikes1,show-me,show-me,36,t2,0.612,0.10399999999999998,73
birdstrikes1,show-me,show-me,37,t2,18.578,17.977,73
birdstrikes1,shelf-add,shelf,38,t2,1.609,0.965,73
birdstrikes1,shelf-add,shelf,39,t2,4.181,3.748,73
birdstrikes1,shelf-add,shelf,40,t2,7.23,6.833,73
birdstrikes1,shelf-add,shelf,41,t2,4.928,4.439,73
birdstrikes1,shelf-add,shelf,42,t2,13.6,13.273,73
birdstrikes1,worksheet-add,worksheet,0,t2,5.666,5.0280000000000005,77
birdstrikes1,shelf-add,shelf,1,t2,80.833,80.491,77
birdstrikes1,shelf-add,shelf,2,t2,3.255,2.852,77
birdstrikes1,data-bin,data,3,t2,5.057,4.498000000000001,77
birdstrikes1,shelf-add,shelf,4,t2,0.902,0.563,77
birdstrikes1,shelf-add,shelf,5,t2,3.386,2.993,77
birdstrikes1,data-bin,data,6,t2,2.17,1.5590000000000002,77
birdstrikes1,data-bin,data,7,t2,22.829,22.257,77
birdstrikes1,shelf-add,shelf,8,t2,1.024,0.6360000000000001,77
birdstrikes1,shelf-add,shelf,9,t2,2.893,2.4939999999999998,77
birdstrikes1,data-bin,data,10,t2,3.204,2.7860000000000005,77
birdstrikes1,data-bin,data,11,t2,13.372,12.927,77
birdstrikes1,shelf-add,shelf,12,t2,3.326,2.967,77
birdstrikes1,undo,undo,13,t2,146.463,146.081,77
birdstrikes1,shelf-add,shelf,14,t2,4.238,3.8830000000000005,77
birdstrikes1,shelf-add,shelf,15,t2,8.799,8.418999999999999,77
birdstrikes1,shelf-remove,shelf,16,t2,37.356,36.989000000000004,77
birdstrikes1,shelf-add,shelf,17,t2,26.277,17.695,77
birdstrikes1,worksheet-add,worksheet,0,t2,35.501,34.769999999999996,81
birdstrikes1,shelf-add,shelf,1,t2,43.552,43.19499999999999,81
birdstrikes1,analysis-filter,data,2,t2,27.612,26.976,81
birdstrikes1,shelf-add,shelf,3,t2,9.746,9.350999999999999,81
birdstrikes1,shelf-add,shelf,4,t2,23.884,23.467,81
birdstrikes1,shelf-remove,shelf,5,t2,68.311,67.917,81
birdstrikes1,shelf-add,shelf,6,t2,9.713,9.312999999999999,81
birdstrikes1,shelf-remove,shelf,7,t2,17.179,16.87,81
birdstrikes1,shelf-add,shelf,8,t2,7.553,5.596,81
birdstrikes1,undo,undo,9,t2,29.02,28.575,81
birdstrikes1,shelf-add,shelf,10,t2,37.511,36.998000000000005,81
birdstrikes1,shelf-add,shelf,11,t2,10.879,10.538,81
birdstrikes1,analysis-sort,data,12,t2,2.57,2.092,81
birdstrikes1,analysis-sort,data,13,t2,1.683,1.153,81
birdstrikes1,analysis-sort,data,14,t2,3.631,3.0949999999999998,81
birdstrikes1,analysis-filter,data,15,t2,9.205,8.64,81
birdstrikes1,worksheet-add,worksheet,0,t2,202.674,201.906,85
birdstrikes1,worksheet-add,worksheet,0,t2,24.287,23.526999999999997,97
birdstrikes1,shelf-add,shelf,1,t2,2.003,1.651,97
birdstrikes1,shelf-add,shelf,2,t2,8.326,7.843,97
birdstrikes1,shelf-add,shelf,3,t2,44.833,44.369,97
birdstrikes1,data-bin,data,4,t2,12.337,11.754999999999999,97
birdstrikes1,data-bin,data,5,t2,7.422,6.946,97
birdstrikes1,undo,undo,6,t2,0.737,0.40499999999999997,97
birdstrikes1,undo,undo,7,t2,16.874,16.481,97
birdstrikes1,shelf-add,shelf,8,t2,11.073,10.802999999999999,97
birdstrikes1,shelf-remove,shelf,9,t2,8.007,7.328999999999999,97
birdstrikes1,shelf-add,shelf,10,t2,3.062,2.6969999999999996,97
birdstrikes1,shelf-remove,shelf,11,t2,65.535,64.86699999999999,97
birdstrikes1,shelf-add,shelf,12,t2,4.175,3.74,97
birdstrikes1,shelf-add,shelf,13,t2,5.305,4.941999999999999,97
birdstrikes1,shelf-remove,shelf,14,t2,7.171,6.66,97
birdstrikes1,shelf-add,shelf,15,t2,108.397,107.94300000000001,97
birdstrikes1,analysis-sort,data,16,t2,2.746,2.342,97
birdstrikes1,analysis-sort,data,17,t2,1.413,1.0030000000000001,97
birdstrikes1,analysis-sort,data,18,t2,5.776,5.38,97
birdstrikes1,analysis-sort,data,19,t2,14.469,14.158,97
birdstrikes1,analysis-sort,data,20,t2,50.075,49.679,97
birdstrikes1,analysis-filter,data,21,t2,4.426,3.9760000000000004,97
birdstrikes1,analysis-filter,data,22,t2,1.331,1.016,97
birdstrikes1,analysis-filter,data,23,t2,1.652,1.176,97
birdstrikes1,analysis-filter,data,24,t2,1.627,1.323,97
birdstrikes1,analysis-filter,data,25,t2,1.222,0.7130000000000001,97
birdstrikes1,analysis-filter,data,26,t2,1.181,0.6540000000000001,97
birdstrikes1,analysis-filter,data,27,t2,1.893,1.419,97
birdstrikes1,analysis-filter,data,28,t2,41.689,41.168,97
birdstrikes1,shelf-remove,shelf,29,t2,1.587,1.1199999999999999,97
birdstrikes1,shelf-add,shelf,30,t2,8.815,8.405,97
birdstrikes1,shelf-remove,shelf,31,t2,13.455,13.086,97
birdstrikes1,formatting-data,formatting,32,t2,11.863,11.42,97
birdstrikes1,shelf-add,shelf,33,t2,13.901,13.402999999999999,97
birdstrikes1,worksheet-add,worksheet,0,t3,25.092,24.238,01
birdstrikes1,shelf-add,shelf,1,t3,4.143,3.829,01
birdstrikes1,data-bin,data,2,t3,15.395,13.741,01
birdstrikes1,shelf-add,shelf,3,t3,53.545,34.080000000000005,01
birdstrikes1,shelf-add,shelf,4,t3,97.051,59.815999999999995,01
birdstrikes1,worksheet-add,worksheet,0,t3,88.208,87.49,05
birdstrikes1,shelf-add,shelf,1,t3,13.549,13.102,05
birdstrikes1,shelf-add,shelf,2,t3,33.284,32.788999999999994,05
birdstrikes1,shelf-add,shelf,3,t3,2.546,1.9369999999999998,05
birdstrikes1,shelf-add,shelf,4,t3,2.034,1.4789999999999996,05
birdstrikes1,shelf-remove,shelf,5,t3,13.043,12.617999999999999,05
birdstrikes1,shelf-add,shelf,6,t3,5.15,4.598,05
birdstrikes1,shelf-add,shelf,7,t3,17.592,17.008,05
birdstrikes1,shelf-add,shelf,8,t3,10.703,10.050999999999998,05
birdstrikes1,shelf-add,shelf,9,t3,37.178,33.82599999999999,05
birdstrikes1,shelf-remove,shelf,10,t3,3.097,2.6109999999999998,05
birdstrikes1,undo,undo,11,t3,1.297,0.873,05
birdstrikes1,shelf-remove,shelf,12,t3,2.526,1.6849999999999998,05
birdstrikes1,shelf-add,shelf,13,t3,11.286,10.489,05
birdstrikes1,worksheet-duplicate,worksheet,14,t3,6.85,6.161,05
birdstrikes1,shelf-remove,shelf,15,t3,10.292,9.777999999999999,05
birdstrikes1,shelf-add,shelf,16,t3,2.443,0,05
birdstrikes1,shelf-remove,shelf,17,t3,6.611,5.906999999999999,05
birdstrikes1,shelf-add,shelf,18,t3,20.366,19.697,05
birdstrikes1,shelf-remove,shelf,19,t3,3.579,3.0940000000000003,05
birdstrikes1,undo,undo,20,t3,7.92,7.479,05
birdstrikes1,shelf-remove,shelf,21,t3,60.155,59.713,05
birdstrikes1,shelf-remove,shelf,22,t3,1.853,1.1909999999999998,05
birdstrikes1,shelf-add,shelf,23,t3,2.729,1.9780000000000002,05
birdstrikes1,worksheet-add,worksheet,0,t3,33.362,32.459,09
birdstrikes1,shelf-add,shelf,1,t3,14.856,14.565,09
birdstrikes1,shelf-remove,shelf,2,t3,13.078,12.629999999999999,09
birdstrikes1,shelf-add,shelf,3,t3,164.298,164.01999999999998,09
birdstrikes1,shelf-remove,shelf,4,t3,1.168,0.43599999999999994,09
birdstrikes1,shelf-add,shelf,5,t3,32.031,31.708,09
birdstrikes1,shelf-remove,shelf,6,t3,2.089,1.424,09
birdstrikes1,shelf-add,shelf,7,t3,85.916,85.488,09
birdstrikes1,shelf-remove,shelf,8,t3,1.889,1.254,09
birdstrikes1,shelf-add,shelf,9,t3,4.298,3.996,09
birdstrikes1,shelf-remove,shelf,10,t3,7.273,6.851,09
birdstrikes1,shelf-add,shelf,11,t3,20.874,20.581,09
birdstrikes1,shelf-remove,shelf,12,t3,2.224,1.6750000000000003,09
birdstrikes1,shelf-add,shelf,13,t3,13.523,13.262999999999998,09
birdstrikes1,shelf-add,shelf,14,t3,3.61,3.087,09
birdstrikes1,shelf-add,shelf,15,t3,1.389,1.098,09
birdstrikes1,shelf-add,shelf,16,t3,11.045,10.777,09
birdstrikes1,shelf-add,shelf,17,t3,15.229,11.26,09
birdstrikes1,shelf-add,shelf,18,t3,1.737,1.4240000000000002,09
birdstrikes1,worksheet-add,worksheet,0,t3,33.147,32.513,109
birdstrikes1,shelf-add,shelf,1,t3,66.336,65.833,109
birdstrikes1,shelf-add,shelf,2,t3,3.832,3.4,109
birdstrikes1,data-bin,data,3,t3,71.482,70.92099999999999,109
birdstrikes1,shelf-add,shelf,4,t3,1.863,1.184,109
birdstrikes1,shelf-remove,shelf,5,t3,50.46,49.95,109
birdstrikes1,shelf-remove,shelf,6,t3,10.86,10.53,109
birdstrikes1,undo,undo,7,t3,35.426,34.766,109
birdstrikes1,shelf-add,shelf,8,t3,1.951,1.2830000000000001,109
birdstrikes1,shelf-add,shelf,9,t3,3.016,2.5260000000000002,109
birdstrikes1,show-me,show-me,10,t3,22.142,21.444000000000003,109
birdstrikes1,shelf-add,shelf,11,t3,16.162,15.454,109
birdstrikes1,shelf-add,shelf,12,t3,1.932,1.379,109
birdstrikes1,shelf-add,shelf,13,t3,3.444,3.0210000000000004,109
birdstrikes1,undo,undo,14,t3,1.195,0.672,109
birdstrikes1,undo,undo,15,t3,1.566,1.058,109
birdstrikes1,undo,undo,16,t3,4.586,4.095000000000001,109
birdstrikes1,redo,redo,17,t3,32.576,32.032000000000004,109
birdstrikes1,show-me,show-me,18,t3,1.642,0.681,109
birdstrikes1,show-me,show-me,19,t3,4.844,4.333,109
birdstrikes1,show-me,show-me,20,t3,3.711,3.1189999999999998,109
birdstrikes1,show-me,show-me,21,t3,2.479,1.7240000000000002,109
birdstrikes1,undo,undo,22,t3,3.598,2.971,109
birdstrikes1,show-me,show-me,23,t3,1.912,0.972,109
birdstrikes1,show-me,show-me,24,t3,1.165,0.241,109
birdstrikes1,show-me,show-me,25,t3,2.156,1.508,109
birdstrikes1,show-me,show-me,26,t3,1.068,0.3440000000000002,109
birdstrikes1,show-me,show-me,27,t3,3.951,3.378,109
birdstrikes1,show-me,show-me,28,t3,3.214,2.637,109
birdstrikes1,show-me,show-me,29,t3,1.813,0.8350000000000001,109
birdstrikes1,show-me,show-me,30,t3,9.981,8.993,109
birdstrikes1,undo,undo,31,t3,0.798,0.18900000000000006,109
birdstrikes1,undo,undo,32,t3,0.937,0,109
birdstrikes1,undo,undo,33,t3,1.551,0.933,109
birdstrikes1,undo,undo,34,t3,1.137,0.587,109
birdstrikes1,undo,undo,35,t3,1.36,0.8,109
birdstrikes1,undo,undo,36,t3,1.177,0.5570000000000002,109
birdstrikes1,undo,undo,37,t3,0.882,0,109
birdstrikes1,undo,undo,38,t3,0.978,0.14300000000000002,109
birdstrikes1,worksheet-add,worksheet,0,t3,14.99,14.128,13
birdstrikes1,shelf-add,shelf,1,t3,15.782,15.475000000000001,13
birdstrikes1,shelf-add,shelf,2,t3,2.724,2.44,13
birdstrikes1,shelf-add,shelf,3,t3,16.795,16.515000000000004,13
birdstrikes1,show-me,show-me,4,t3,6.424,5.926,13
birdstrikes1,shelf-add,shelf,5,t3,12.252,11.773000000000001,13
birdstrikes1,analysis-filter,data,6,t3,22.421,22.086,13
birdstrikes1,worksheet-add,worksheet,7,t3,20.071,19.083000000000002,13
birdstrikes1,show-me,show-me,8,t3,6.865,6.163,13
birdstrikes1,undo,undo,9,t3,17.533,17.101000000000003,13
birdstrikes1,show-me,show-me,10,t3,12.108,11.52,13
birdstrikes1,shelf-add,shelf,11,t3,33.259,32.628,13
birdstrikes1,shelf-add,shelf,12,t3,18.542,17.021,13
birdstrikes1,shelf-add,shelf,13,t3,1.513,0,13
birdstrikes1,data-bin,data,14,t3,1.278,0.569,13
birdstrikes1,data-bin,data,15,t3,12.863,12.149999999999999,13
birdstrikes1,analysis-filter,data,16,t3,9.986,9.08,13
birdstrikes1,shelf-add,shelf,17,t3,57.911,56.646,13
birdstrikes1,shelf-add,shelf,18,t3,4.187,3.8160000000000007,13
birdstrikes1,shelf-add,shelf,19,t3,2.366,1.8290000000000002,13
birdstrikes1,worksheet-add,worksheet,0,t3,17.131,16.284,25
birdstrikes1,shelf-add,shelf,1,t3,49.54,49.13099999999999,25
birdstrikes1,shelf-remove,shelf,2,t3,4.621,4.2,25
birdstrikes1,shelf-add,shelf,3,t3,34.199,33.794,25
birdstrikes1,shelf-remove,shelf,4,t3,19.584,19.16,25
birdstrikes1,shelf-add,shelf,5,t3,8.737,8.321000000000002,25
birdstrikes1,shelf-add,shelf,6,t3,4.132,3.668,25
birdstrikes1,shelf-add,shelf,7,t3,5.799,5.2330000000000005,25
birdstrikes1,shelf-add,shelf,8,t3,6.36,5.808000000000001,25
birdstrikes1,analysis-filter,data,9,t3,10.241,9.764,25
birdstrikes1,formatting,formatting,10,t3,19.289,18.759,25
birdstrikes1,shelf-remove,shelf,11,t3,15.714,15.296,25
birdstrikes1,shelf-remove,shelf,12,t3,11.148,10.703,25
birdstrikes1,formatting-data,formatting,13,t3,2.436,1.8319999999999999,25
birdstrikes1,shelf-add,shelf,14,t3,3.845,3.157,25
birdstrikes1,shelf-remove,shelf,15,t3,2.256,1.836,25
birdstrikes1,shelf-add,shelf,16,t3,7.842,7.367999999999999,25
birdstrikes1,show-me,show-me,17,t3,2.878,2.2260000000000004,25
birdstrikes1,formatting,formatting,18,t3,11.652,11.245,25
birdstrikes1,shelf-remove,shelf,19,t3,11.199,10.709999999999999,25
birdstrikes1,shelf-add,shelf,20,t3,9.445,8.732,25
birdstrikes1,shelf-remove,shelf,21,t3,27.282,26.807,25
birdstrikes1,worksheet-add,worksheet,0,t3,22.137,21.284,29
birdstrikes1,shelf-add,shelf,1,t3,6.645,6.183,29
birdstrikes1,shelf-add,shelf,2,t3,7.149,6.834,29
birdstrikes1,shelf-remove,shelf,3,t3,2.589,2.1580000000000004,29
birdstrikes1,undo,undo,4,t3,12.273,11.865,29
birdstrikes1,shelf-add,shelf,5,t3,57.24,56.74,29
birdstrikes1,shelf-add,shelf,6,t3,2.321,1.786,29
birdstrikes1,shelf-add,shelf,7,t3,73.436,72.75500000000001,29
birdstrikes1,show-me,show-me,8,t3,30.429,29.940999999999995,29
birdstrikes1,undo,undo,9,t3,20.741,19.676,29
birdstrikes1,shelf-add,shelf,10,t3,36.089,35.369,29
birdstrikes1,show-me,show-me,11,t3,147.564,146.888,29
birdstrikes1,show-me,show-me,12,t3,3.678,1.994,29
birdstrikes1,show-me,show-me,13,t3,3.208,2.34,29
birdstrikes1,show-me,show-me,14,t3,3.731,2.737,29
birdstrikes1,show-me,show-me,15,t3,1.386,0.8029999999999998,29
birdstrikes1,worksheet-add,worksheet,0,t3,11.14,10.369,33
birdstrikes1,shelf-add,shelf,1,t3,5.985,5.707000000000001,33
birdstrikes1,shelf-add,shelf,2,t3,7.323,7.011,33
birdstrikes1,shelf-add,shelf,3,t3,2.161,1.7890000000000001,33
birdstrikes1,shelf-add,shelf,4,t3,10.023,9.796999999999999,33
birdstrikes1,shelf-add,shelf,5,t3,7.8,7.361,33
birdstrikes1,data-bin,data,6,t3,4.719,4.076,33
birdstrikes1,shelf-add,shelf,7,t3,5.135,4.6,33
birdstrikes1,shelf-add,shelf,8,t3,3.028,2.383,33
birdstrikes1,formatting,formatting,9,t3,25.121,24.541999999999998,33
birdstrikes1,shelf-remove,shelf,10,t3,3.433,2.8059999999999996,33
birdstrikes1,shelf-add,shelf,11,t3,21.004,20.446,33
birdstrikes1,data-bin,data,12,t3,5.412,4.5680000000000005,33
birdstrikes1,undo,undo,13,t3,1.608,0.8590000000000001,33
birdstrikes1,data-bin,data,14,t3,1.79,1.1600000000000001,33
birdstrikes1,undo,undo,15,t3,11.634,11.068,33
birdstrikes1,data-bin,data,16,t3,13.275,2.712999999999999,33
birdstrikes1,undo,undo,17,t3,6.358,5.878,33
birdstrikes1,shelf-add,shelf,18,t3,2.815,0,33
birdstrikes1,analysis-filter,data,19,t3,30.264,28.4,33
birdstrikes1,data-bin,data,20,t3,12.769,12.112,33
birdstrikes1,data-bin,data,21,t3,69.053,68.248,33
birdstrikes1,shelf-add,shelf,22,t3,2.832,0,33
birdstrikes1,shelf-remove,shelf,23,t3,4.761,3.542,33
birdstrikes1,analysis-filter,data,24,t3,2.45,1.71,33
birdstrikes1,analysis-filter,data,25,t3,1.196,0.47599999999999987,33
birdstrikes1,analysis-filter,data,26,t3,1.228,0.6119999999999999,33
birdstrikes1,analysis-filter,data,27,t3,0.98,0.491,33
birdstrikes1,analysis-filter,data,28,t3,4.071,3.455,33
birdstrikes1,analysis-filter,data,29,t3,0.703,0.05599999999999994,33
birdstrikes1,analysis-filter,data,30,t3,3.132,2.361,33
birdstrikes1,analysis-filter,data,31,t3,0.698,0.03499999999999992,33
birdstrikes1,analysis-filter,data,32,t3,14.786,14.091999999999999,33
birdstrikes1,analysis-filter,data,33,t3,3.386,2.482,33
birdstrikes1,worksheet-add,worksheet,0,t3,24.834,23.97,37
birdstrikes1,shelf-add,shelf,1,t3,13.847,13.509999999999998,37
birdstrikes1,shelf-add,shelf,2,t3,13.104,12.509999999999998,37
birdstrikes1,shelf-add,shelf,3,t3,3.652,3.012,37
birdstrikes1,shelf-add,shelf,4,t3,4.059,3.4690000000000003,37
birdstrikes1,shelf-add,shelf,5,t3,21.507,20.715,37
birdstrikes1,shelf-add,shelf,6,t3,53.547,52.654999999999994,37
birdstrikes1,shelf-add,shelf,7,t3,13.945,13.075,37
birdstrikes1,analysis-filter,data,8,t3,50.21,49.811,37
birdstrikes1,shelf-add,shelf,9,t3,4.604,3.6769999999999996,37
birdstrikes1,worksheet-add,worksheet,0,t3,14.016,13.263,53
birdstrikes1,shelf-add,shelf,1,t3,8.308,7.94,53
birdstrikes1,shelf-add,shelf,2,t3,21.592,21.233999999999998,53
birdstrikes1,shelf-add,shelf,3,t3,31.303,30.728,53
birdstrikes1,shelf-add,shelf,4,t3,17.596,16.926000000000002,53
birdstrikes1,data-bin,data,5,t3,6.129,5.497999999999999,53
birdstrikes1,undo,undo,6,t3,33.209,32.650000000000006,53
birdstrikes1,show-me,show-me,7,t3,0.92,0.17100000000000004,53
birdstrikes1,show-me,show-me,8,t3,90.427,90.03800000000001,53
birdstrikes1,shelf-add,shelf,9,t3,35.5,34.601,53
birdstrikes1,show-me,show-me,10,t3,10.86,10.265,53
birdstrikes1,undo,undo,11,t3,23.945,23.274,53
birdstrikes1,shelf-add,shelf,12,t3,3.07,2.5829999999999997,53
birdstrikes1,shelf-add,shelf,13,t3,29.163,28.643,53
birdstrikes1,shelf-remove,shelf,14,t3,22.806,21.935000000000002,53
birdstrikes1,worksheet-add,worksheet,0,t3,31.412,30.705,57
birdstrikes1,shelf-add,shelf,1,t3,6.706,6.335000000000001,57
birdstrikes1,shelf-add,shelf,2,t3,4.276,3.9329999999999994,57
birdstrikes1,shelf-add,shelf,3,t3,4.077,0,57
birdstrikes1,shelf-add,shelf,4,t3,45.914,41.06,57
birdstrikes1,shelf-add,shelf,5,t3,19.619,19.154,57
birdstrikes1,worksheet-duplicate,worksheet,6,t3,2.331,1.591,57
birdstrikes1,show-me,show-me,7,t3,36.869,36.394,57
birdstrikes1,worksheet-duplicate,worksheet,8,t3,5.945,5.473,57
birdstrikes1,show-me,show-me,9,t3,14.209,13.751,57
birdstrikes1,show-me,show-me,10,t3,15.466,14.988,57
birdstrikes1,show-me,show-me,11,t3,36.377,35.247,57
birdstrikes1,show-me,show-me,12,t3,50.624,50.051,57
birdstrikes1,worksheet-add,worksheet,0,t3,15.611,15.036000000000001,61
birdstrikes1,worksheet-duplicate,worksheet,1,t3,27.158,26.727000000000004,61
birdstrikes1,shelf-add,shelf,2,t3,22.146,21.757,61
birdstrikes1,shelf-add,shelf,3,t3,2.301,1.8690000000000002,61
birdstrikes1,undo,undo,4,t3,87.74,87.39999999999999,61
birdstrikes1,shelf-add,shelf,5,t3,7.134,6.722,61
birdstrikes1,data-bin,data,6,t3,4.583,4.112,61
birdstrikes1,shelf-add,shelf,7,t3,91.251,90.662,61
birdstrikes1,shelf-add,shelf,8,t3,2.955,1.8030000000000002,61
birdstrikes1,undo,undo,9,t3,7.062,6.375,61
birdstrikes1,shelf-add,shelf,10,t3,13.213,12.482,61
birdstrikes1,shelf-add,shelf,11,t3,3.045,2.045,61
birdstrikes1,undo,undo,12,t3,22.947,22.218999999999998,61
birdstrikes1,analysis-filter,data,13,t3,5.72,4.65,61
birdstrikes1,undo,undo,14,t3,3.784,3.046,61
birdstrikes1,shelf-add,shelf,15,t3,4.994,2.08,61
birdstrikes1,analysis-filter,data,16,t3,13.223,12.489,61
birdstrikes1,analysis-filter,data,17,t3,3.093,2.0490000000000004,61
birdstrikes1,analysis-filter,data,18,t3,3.135,2.072,61
birdstrikes1,analysis-filter,data,19,t3,2.667,1.5390000000000001,61
birdstrikes1,analysis-filter,data,20,t3,29.227,28.173000000000002,61
birdstrikes1,analysis-filter,data,21,t3,0.891,0.11599999999999999,61
birdstrikes1,analysis-filter,data,22,t3,3.093,1.79,61
